offer_url,sku_from_meta,Variant,PriceIncVAT,Sku2
https://www.pipekit.co.uk/products/geberit-flowfit-connection-nipple-for-manifold-16mm-x-3-4?variant=50389156528457,620.330.00.1,20mm,£12.14,620.331.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-geberit-mapress-pressing-socket-stainless-steel-16mm-x-12mm?variant=50389154070857,620.329.00.1,16mmx15mm,£15.56,620.332.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-male-thread-16mm-x-3-8?variant=50389153284425,620.310.00.1,"63mmx2""",£60.74,620.306.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-connection-nipple-for-manifold-16mm-x-3-4?variant=50389156495689,620.330.00.1,16mm,£10.31,620.330.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-geberit-mapress-pressing-socket-stainless-steel-16mm-x-12mm?variant=50389154038089,620.329.00.1,16mmx12mm,£15.56,620.329.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-geberit-mapress-pressing-socket-stainless-steel-16mm-x-12mm?variant=50389154103625,620.329.00.1,20 mmx18mm,£18.32,620.333.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-geberit-mapress-pressing-socket-stainless-steel-16mm-x-12mm?variant=50389154136393,620.329.00.1,20mmx22mm,£18.32,620.334.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-geberit-mapress-pressing-socket-stainless-steel-16mm-x-12mm?variant=50389154201929,620.329.00.1,32mmx28mm,£29.81,620.336.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-geberit-mapress-pressing-socket-stainless-steel-16mm-x-12mm?variant=50389154169161,620.329.00.1,25mmx22mm,£22.88,620.335.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-geberit-mapress-pressing-socket-stainless-steel-16mm-x-12mm?variant=50389154333001,620.329.00.1,20mmx15mm,£18.32,620.347.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-geberit-mapress-pressing-socket-stainless-steel-16mm-x-12mm?variant=50389154234697,620.329.00.1,40mmx35mm,£40.31,620.337.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-geberit-mapress-pressing-socket-stainless-steel-16mm-x-12mm?variant=50389154300233,620.329.00.1,63mmx54mm,£89.35,620.339.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-geberit-mapress-pressing-socket-stainless-steel-16mm-x-12mm?variant=50389154267465,620.329.00.1,50mmx42mm,£68.71,620.338.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-male-1-2-thread-long-16mm?variant=50389159739721,620.522.00.1,"16mmx1/2""",£11.33,620.522.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-male-1-2-thread-long-16mm?variant=50389159805257,620.522.00.1,"20mmx1/2""",£13.87,620.524.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-male-1-2-thread-long-16mm?variant=50389159772489,620.522.00.1,"16mmx3/4""",£11.33,620.523.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-male-1-2-thread-long-16mm?variant=50389159838025,620.522.00.1,"20mmx3/4""",£13.87,620.525.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-male-1-2-thread-long-16mm?variant=50389159870793,620.522.00.1,"25mmx3/4""",£22.10,620.526.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-male-1-2-thread-long-16mm?variant=50389159903561,620.522.00.1,"25mmx1""",£22.10,620.527.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-male-1-2-thread-long-16mm?variant=50389159936329,620.522.00.1,"32mmx1""",£31.69,620.528.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-t-piece-adaptor-masterfix-through-flow-rpmf1-2-16mm-x-16mm?variant=50389156856137,620.380.00.1,"25mmx1/2""x20mm",£14.02,620.382.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-t-piece-adaptor-masterfix-through-flow-rpmf1-2-16mm-x-16mm?variant=50389156790601,620.380.00.1,"16mmx1/2""x16mm",£10.07,620.380.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-t-piece-adaptor-masterfix-through-flow-rpmf1-2-16mm-x-16mm?variant=50389156823369,620.380.00.1,"20mmx1/2""x16mm",£12.14,620.381.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-t-piece-adaptor-masterfix-through-flow-rpmf1-2-16mm-x-16mm?variant=50389156888905,620.380.00.1,"20mmx1/2""x20mm",£12.14,620.391.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-t-piece-adaptor-masterfix-through-flow-rpmf1-2-16mm-x-16mm?variant=50389156921673,620.380.00.1,"25mmx1/2""x25mm",£14.02,620.392.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-t-piece-adaptor-masterfix-through-flow-rpmf1-2-16mm-x-16mm?variant=50389156954441,620.380.00.1,"16mmx16mmx 1 1/2""",£10.07,620.780.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-male-3-4-thread-25mm?variant=50389159084361,620.510.00.1,"16mmx1/2""",£10.30,620.510.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-t-piece-adaptor-masterfix-through-flow-rpmf1-2-16mm-x-16mm?variant=50389156987209,620.380.00.1,"20mmx20mmx1 1/2""",£12.14,620.781.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-male-3-4-thread-25mm?variant=50389159117129,620.510.00.1,"20mmx1/2""",£12.61,620.511.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-male-3-4-thread-25mm?variant=50389159149897,620.510.00.1,"25mmx1""",£20.06,620.512.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-male-3-4-thread-25mm?variant=50389159215433,620.510.00.1,"20mmx3/4""",£12.61,620.521.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-male-3-4-thread-25mm?variant=50389158953289,620.510.00.1,"32mmx1""",£28.74,620.503.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-male-3-4-thread-25mm?variant=50389158920521,620.510.00.1,"25mmx3/4""",£20.06,620.502.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-male-3-4-thread-25mm?variant=50389159182665,620.510.00.1,"16mmx3/4""",£10.30,620.520.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-male-3-4-thread-25mm?variant=50389158986057,620.510.00.1,"40mmx1 1/4""",£35.27,620.504.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-male-3-4-thread-25mm?variant=50389159051593,620.510.00.1,"63mmx2""",£107.45,620.506.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-male-3-4-thread-25mm?variant=50389159018825,620.510.00.1,"50mmx1 1/2""",£51.40,620.505.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-elbow-adaptor-90-masterfix-rpmf1-2-16mm?variant=50389158625609,620.490.00.1,16mm,£8.16,620.490.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-elbow-adaptor-90-masterfix-rpmf1-2-16mm?variant=50389158658377,620.490.00.1,20mm,£8.89,620.491.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157478729,620.400.00.1,32 mmx64 mm,£15.41,620.403.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157380425,620.400.00.1,16 mmx65 mm,£5.62,620.400.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157413193,620.400.00.1,20 mmx53 mm,£7.72,620.401.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157445961,620.400.00.1,25 mmx60 mm,£11.69,620.402.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157511497,620.400.00.1,40 mmx64 mm,£18.24,620.404.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157577033,620.400.00.1,63 mmx129 mm,£60.74,620.406.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157544265,620.400.00.1,50 mmx96 mm,£40.20,620.405.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157609801,620.400.00.1,75 mmx131 mm,£116.81,620.407.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157642569,620.400.00.1,16 mmx59 mm,£5.62,620.410.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157708105,620.400.00.1,25 mmx64 mm,£11.69,620.412.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157675337,620.400.00.1,20 mmx58 mm,£7.72,620.411.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157740873,620.400.00.1,32 mmx67 mm,£15.41,620.413.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157773641,620.400.00.1,40 mmx67 mm,£18.24,620.414.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157839177,620.400.00.1,63 mmx126 mm,£60.74,620.416.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157806409,620.400.00.1,50 mmx101 mm,£40.20,620.415.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157904713,620.400.00.1,20 mmx61 mm,£7.72,620.421.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-female-3-8-thread-16mm?variant=50389157871945,620.400.00.1,16 mmx60 mm,£5.62,620.420.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-female-3-4-thread-25mm?variant=50389160427849,620.532.00.1,"50mmx1 1/2""",£51.40,620.535.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-female-3-4-thread-25mm?variant=50389160362313,620.532.00.1,"32mmx1""",£28.74,620.533.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-female-3-4-thread-25mm?variant=50389160395081,620.532.00.1,"40mmx1 1/4""",£35.27,620.534.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-female-3-4-thread-25mm?variant=50389160493385,620.532.00.1,"16mmx1/2""",£10.30,620.540.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-female-3-4-thread-25mm?variant=50389160460617,620.532.00.1,"63mmx2""",£107.45,620.536.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-female-3-4-thread-25mm?variant=50389160526153,620.532.00.1,"20mmx1/2""",£12.61,620.541.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-female-3-4-thread-25mm?variant=50389160591689,620.532.00.1,"16mmx3/4""",£10.30,620.550.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-female-3-4-thread-25mm?variant=50389160558921,620.532.00.1,"25mmx1""",£20.06,620.542.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-female-3-4-thread-25mm?variant=50389160624457,620.532.00.1,"20mmx3/4""",£12.61,620.551.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-screw-connection-16mm?variant=50389164360009,620.570.00.1,20mm,£24.50,620.571.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-screw-connection-16mm?variant=50389164425545,620.570.00.1,32mm,£40.66,620.573.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-screw-connection-16mm?variant=50389164392777,620.570.00.1,25mm,£29.92,620.572.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-screw-connection-16mm?variant=50389164327241,620.570.00.1,16mm,£19.86,620.570.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-screw-connection-16mm?variant=50389164458313,620.570.00.1,40mm,£50.68,620.574.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-screw-connection-16mm?variant=50389164491081,620.570.00.1,50mm,£93.44,620.575.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-compact-16mm-x-21mm?variant=50389161214281,620.560.00.1,20mmx21mm,£7.04,620.561.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-screw-connection-16mm?variant=50389164523849,620.570.00.1,63mm,£193.88,620.576.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-compact-16mm-x-21mm?variant=50389161181513,620.560.00.1,16mmx21mm,£5.84,620.560.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-to-compact-16mm-x-21mm?variant=50389161247049,620.560.00.1,25mmx21mm,£8.89,620.562.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-bend-adaptor-90-female-3-4-thread-25mm?variant=50389160329545,620.532.00.1,"25mmx3/4""",£20.06,620.532.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-male-thread-16mm-1-2-x-3-4?variant=50389164720457,620.580.00.1,16 mmx89 mm,£12.38,620.580.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-female-1-2-thread-16mm?variant=50389165277513,620.600.00.1,16 mmx80 mm,£16.37,620.600.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-male-thread-16mm-1-2-x-3-4?variant=50389164785993,620.580.00.1,25 mmx102 mm,£19.44,620.582.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-male-thread-16mm-1-2-x-3-4?variant=50389164818761,620.580.00.1,32 mmx105 mm,£29.35,620.583.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-male-thread-16mm-1-2-x-3-4?variant=50389164753225,620.580.00.1,20 mmx96 mm,£15.19,620.581.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-male-thread-16mm-1-2-x-3-4?variant=50389164884297,620.580.00.1,50 mmx167 mm,£70.75,620.585.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-male-thread-16mm-1-2-x-3-4?variant=50389164851529,620.580.00.1,40 mmx113 mm,£37.15,620.584.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-male-thread-16mm-1-2-x-3-4?variant=50389164949833,620.580.00.1,20 mmx98 mm,£15.19,620.591.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-male-thread-16mm-1-2-x-3-4?variant=50389165015369,620.580.00.1,50 mmx161 mm,£93.44,620.595.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-male-thread-16mm-1-2-x-3-4?variant=50389164982601,620.580.00.1,32 mmx108 mm,£29.35,620.593.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-male-thread-16mm-1-2-x-3-4?variant=50389164917065,620.580.00.1,63 mmx169 mm,£102.60,620.586.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-female-1-2-thread-16mm?variant=50389165343049,620.600.00.1,25 mmx92 mm,£25.68,620.602.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-male-thread-16mm-1-2-x-3-4?variant=50389165048137,620.580.00.1,63 mmx176 mm,£135.50,620.596.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-female-1-2-thread-16mm?variant=50389165310281,620.600.00.1,20 mmx85 mm,£20.06,620.601.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-female-1-2-thread-16mm?variant=50389165375817,620.600.00.1,32 mmx94 mm,£38.77,620.603.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-female-1-2-thread-16mm?variant=50389165408585,620.600.00.1,40 mmx122 mm,£49.07,620.604.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-female-1-2-thread-16mm?variant=50389165506889,620.600.00.1,32 mmx106 mm,£38.77,620.613.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-female-1-2-thread-16mm?variant=50389165474121,620.600.00.1,63 mmx157 mm,£135.50,620.606.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-female-1-2-thread-16mm?variant=50389165539657,620.600.00.1,40 mmx126 mm,£49.07,620.614.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-female-1-2-thread-16mm?variant=50389165572425,620.600.00.1,50 mmx174 mm,£93.44,620.615.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166031177,620.620.00.1,"16mmx9mmx3/8""",£11.69,620.620.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166063945,620.620.00.1,"20mmx9mmx3/8""",£13.54,620.621.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166096713,620.620.00.1,"25mmx11mmx1/2""",£17.06,620.622.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166129481,620.620.00.1,"32mmx16mmx3/4""",£24.31,620.623.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166227785,620.620.00.1,"63mmx42mmx2""",£78.47,620.626.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166162249,620.620.00.1,"40mmx27mmx1/4""",£35.48,620.624.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166195017,620.620.00.1,"50mmx33mmx1/2""",£49.99,620.625.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166293321,620.620.00.1,"20mmx11mmx1/2""",£13.54,620.631.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166260553,620.620.00.1,"16mmx11mmx1/2""",£11.69,620.630.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166326089,620.620.00.1,"25mmx15mmx3/4""",£17.06,620.632.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166358857,620.620.00.1,"32mmx20mmx1""",£24.31,620.633.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-female-1-2-thread-16mm?variant=50389165441353,620.600.00.1,50 mmx157 mm,£93.44,620.605.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166457161,620.620.00.1,"63mmx52mmx3/8""",£78.47,620.636.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166424393,620.620.00.1,"50mmx33mmx3/4""",£49.99,620.635.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166391625,620.620.00.1,"40mmx33mmx1/2""",£35.48,620.634.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166555465,620.620.00.1,"25 mmx20mmx1""",£17.06,620.642.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166489929,620.620.00.1,"16mmx17mmx3/4""",£11.69,620.640.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166522697,620.620.00.1,"20mmx16mmx3/4""",£13.54,620.641.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166588233,620.620.00.1,"32 mmx27mmx1/2""",£28.02,620.643.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166621001,620.620.00.1,"40 mmx42mmx2""",£44.84,620.644.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166653769,620.620.00.1,"50mmx42mmx2""",£59.35,620.645.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166686537,620.620.00.1,"63mmx54mmx1/2""",£78.47,620.646.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166719305,620.620.00.1,"16mmx21mmx1""",£11.69,620.650.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166752073,620.620.00.1,"20mmx21mmx1""",£13.54,620.651.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166817609,620.620.00.1,"32mmx32mmx1/2""",£28.02,620.653.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166784841,620.620.00.1,"25mmx27mmx1 1/4""",£18.24,620.652.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166850377,620.620.00.1,"40mmx42mmx1/4""",£44.84,620.654.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166915913,620.620.00.1,"63mmx62mmx3/4""",£78.47,620.656.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166883145,620.620.00.1,"50mmx42mmx1/4""",£59.35,620.655.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166948681,620.620.00.1,"20mmx27mmx1/4""",£14.46,620.661.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389166981449,620.620.00.1,"25mmx32mmx1/2""",£18.24,620.662.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389167014217,620.620.00.1,"32mmx42mmx2""",£37.37,620.663.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389167079753,620.620.00.1,"20mmx32mmx1/2""",£14.46,620.671.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389167046985,620.620.00.1,"50mmx52mmx3/8""",£59.35,620.665.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389167112521,620.620.00.1,"20mmx23mmx1/8""",£14.46,620.672.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389167178057,620.620.00.1,"50mmx62mmx3/4""",£59.35,620.675.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-clamping-ring-16mm-x-12mm?variant=50389168750921,620.680.00.1,20mmx15mm,£14.46,620.681.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389167145289,620.620.00.1,"25mmx42mmx2""",£28.02,620.673.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-clamping-ring-16mm-x-12mm?variant=50389168718153,620.680.00.1,16 mmx12mm,£12.61,620.680.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-clamping-ring-16mm-x-12mm?variant=50389168783689,620.680.00.1,16 mmx14mm,£15.90,620.683.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-clamping-ring-16mm-x-12mm?variant=50389168816457,620.680.00.1,20 mmx18mm,£18.24,620.684.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-clamping-ring-16mm-x-12mm?variant=50389168849225,620.680.00.1,16mmx15mm,£12.61,620.690.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-union-clamping-ring-16mm-x-12mm?variant=50389168881993,620.680.00.1,16mmx16mm,£15.90,620.691.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-elbow-adaptor-90-clamping-ring-union-16mm-x-12mm?variant=50389170192713,620.700.00.1,20mmx15mm,£18.24,620.701.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-elbow-adaptor-90-clamping-ring-union-16mm-x-12mm?variant=50389170225481,620.700.00.1,16mmx15mm,£15.90,620.710.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-elbow-adaptor-90-clamping-ring-union-16mm-x-12mm?variant=50389170159945,620.700.00.1,16mmx12mm,£15.90,620.700.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389169242441,620.685.00.1,"16mmx9mmx3/8""",£15.02,620.685.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389169275209,620.685.00.1,"16mmx11mmx1/2""",£15.02,620.686.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389169307977,620.685.00.1,"20mmx11mmx1/2""",£17.51,620.688.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389169340745,620.685.00.1,"20 mmx16mmx3/4""",£17.51,620.689.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389169406281,620.685.00.1,"25 mmx20mmx1""",£22.07,620.694.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-90-bend-adaptor-union-nut-g3-8-16mm-x-9mm?variant=50389169373513,620.685.00.1,"25 mmx15mmx3/4""",£22.07,620.693.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-screw-connection-to-pex-pipes-pn6-16mm-x-16mm?variant=50389170684233,620.730.00.1,25mmx25mm,£21.05,620.732.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-screw-connection-to-pex-pipes-pn6-16mm-x-16mm?variant=50389170651465,620.730.00.1,20mmx20mm,£18.68,620.731.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-elbow-tap-connector-90-for-concealed-cistern-rp1-2-16mm?variant=50389171667273,620.790.00.1,"16mmx1/2""x2.8cm",£15.90,620.790.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-adaptor-screw-connection-to-pex-pipes-pn6-16mm-x-16mm?variant=50389170618697,620.730.00.1,16mmx16mm,£16.37,620.730.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-elbow-tap-connector-90-for-concealed-cistern-rp1-2-16mm?variant=50389171732809,620.790.00.1,"16mmx1/2""x3.8cm",£21.26,620.890.00.1
https://www.pipekit.co.uk/products/geberit-flowfit-elbow-tap-connector-90-for-concealed-cistern-rp1-2-16mm?variant=50389171700041,620.790.00.1,"20mmx1/2""x3.1cm",£15.90,620.791.00.1
