supplier,source_url,scraped_at,product
Drainage Central,https://www.drainagecentral.co.uk/Timesaver-Cast-Iron-Soil-Pipe-Conversion-Coupling,2026-06-10T19:01:20.919640,"{'name': 'Timesaver Cast Iron Soil Pipe Conversion Coupling', 'description': 'Timesaver Cast Iron Soil Pipe Conversion Coupling\r\n\r\nClick Here to See The Complete Range of Timesaver Soil Pipes and Fittings\r\n\r\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\r\n\r\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\r\n\r\nBenefits of Cast Iron\r\n\r\n\r\n\tNon-combustible fire rated A1\r\n\tExcellent acoustic properties\r\n\tMinimal expansion\r\n\tStrong and robust\r\n\tExcellent environmental properties\r\n\tMade from up to 99% recycled content\r\n\t100% recyclable\r\n\tLong life span\r\n\r\n\r\nTimesaver Soil Coating\r\n\r\n\r\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\r\n\tExternally coated in a black acrylic paint.\r\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\r\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\r\n\r\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\r\n\r\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\r\n\r\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\r\n\r\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\r\n\r\nManufacturer: Saint-Gobain PAM UK\r\n\r\nProduct Code: 191190\r\n\r\nReturn to product list\r\n&nbsp;', 'brand': 'Timesaver Soil', 'mpn': '191695', 'gtin13': '', 'sku': '191695', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt12.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/Timesaver-Cast-Iron-Soil-Pipe-Conversion-Coupling', 'price': '34.92', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Single-Boss-Pipe-Drilled-and-Tapped-BSPT,2026-06-10T19:01:21.641627,"{'name': '75mm Timesaver Cast Iron Soil Pipe Single Boss Pipe Drilled and Tapped BSPT', 'description': '75mm Timesaver Cast Iron Soil Pipe Single Boss Pipe Drilled and Tapped BSPT\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191739\n\nReturn to product list\n&amp;nbsp', 'brand': 'Timesaver Soil', 'mpn': '191739', 'gtin13': '191739', 'sku': '191739', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt106-single-boss-pipe'], 'offer_url': 'https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Single-Boss-Pipe-Drilled-and-Tapped-BSPT', 'price': '108.92', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Plain-Blank-End,2026-06-10T19:01:22.319594,"{'name': '75mm Timesaver Cast Iron Soil Pipe Plain Blank End', 'description': '75mm Timesaver Cast Iron Soil Pipe Plain Blank End\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191725\n\nReturn to product list\n&amp;nbsp', 'brand': 'Timesaver Soil', 'mpn': '191725', 'gtin13': '191725', 'sku': '191725', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt70.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Plain-Blank-End', 'price': '22.82', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-P-Trap-With-Heel-Access-No-Support-Leg,2026-06-10T19:01:23.042474,"{'name': '75mm Timesaver Cast Iron Soil Pipe P Trap With Heel Access (No Support Leg)', 'description': '75mm Timesaver Cast Iron Soil Pipe P Trap With Heel Access (No Support Leg)\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191716\n\nReturn to product list\n&amp;nbsp', 'brand': 'Timesaver Soil', 'mpn': '191716', 'gtin13': '191716', 'sku': '191716', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt37-soil-pipe-p-trap-heel-access'], 'offer_url': 'https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-P-Trap-With-Heel-Access-No-Support-Leg', 'price': '178.66', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Offset-Bend-150mm-Projection,2026-06-10T19:01:23.860170,"{'name': '75mm Timesaver Cast Iron Soil Pipe Offset Bend 150mm Projection', 'description': '75mm Timesaver Cast Iron Soil Pipe Offset Bend 150mm Projection\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191703\n\nReturn to product list\n&amp;nbsp', 'brand': 'Timesaver Soil', 'mpn': '191703', 'gtin13': '191703', 'sku': '191703', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt24.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Offset-Bend-150mm-Projection', 'price': '100.30', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Offset-Bend-115mm-Projection,2026-06-10T19:01:24.550906,"{'name': '75mm Timesaver Cast Iron Soil Pipe Offset Bend 115mm Projection', 'description': '75mm Timesaver Cast Iron Soil Pipe Offset Bend 115mm Projection\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191704\n\nReturn to product list\n&amp;nbsp', 'brand': 'Timesaver Soil', 'mpn': '191704', 'gtin13': '191704', 'sku': '191704', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt24.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Offset-Bend-115mm-Projection', 'price': '85.36', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Blank-End-With-50mm-Push-Fit-Connector,2026-06-10T19:01:25.196921,"{'name': '75mm Timesaver Cast Iron Soil Pipe Blank End With 50mm Push Fit Connector', 'description': '75mm Timesaver Cast Iron Soil Pipe Blank End With 50mm Push Fit Connector\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191728\n\nReturn to product list\n&amp;nbsp', 'brand': 'Timesaver Soil', 'mpn': '191728', 'gtin13': '191728', 'sku': '191728', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt71.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Blank-End-With-50mm-Push-Fit-Connector', 'price': '44.96', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Offset-Bend-75mm-Projection,2026-06-10T19:01:25.988730,"{'name': '75mm Timesaver Cast Iron Soil Pipe Offset Bend 75mm Projection', 'description': '75mm Timesaver Cast Iron Soil Pipe Offset Bend 75mm Projection\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191702\n\nReturn to product list\n&amp;nbsp', 'brand': 'Timesaver Soil', 'mpn': '191702', 'gtin13': '191702', 'sku': '191702', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt24.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Offset-Bend-75mm-Projection', 'price': '77.67', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Access-Pipe-with-Round-Door,2026-06-10T19:01:26.649978,"{'name': '75mm Timesaver Cast Iron Soil Pipe Access Pipe with Round Door', 'description': '75mm Timesaver Cast Iron Soil Pipe Access Pipe with Round Door\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191697\n\nReturn to product list\n&amp;nbsp', 'brand': 'Timesaver Soil', 'mpn': '191697', 'gtin13': '191697', 'sku': '191697', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt14.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Access-Pipe-with-Round-Door', 'price': '126.60', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Double-Swept-Branch-875-Degrees,2026-06-10T19:01:27.283783,"{'name': '75mm Timesaver Cast Iron Soil Pipe Double Swept Branch 87.5 Degrees', 'description': '75mm Timesaver Cast Iron Soil Pipe Double Swept Branch 87.5 Degrees\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191681\n\nReturn to product list\n&amp;nbsp', 'brand': 'Timesaver Soil', 'mpn': '191681', 'gtin13': '191681', 'sku': '191681', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt10.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Double-Swept-Branch-875-Degrees', 'price': '133.06', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
Drainage Central,https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Single-Swept-Rear-Access-Branch-875-Degrees,2026-06-10T19:01:27.885094,"{'name': '75mm Timesaver Cast Iron Soil Pipe Single Swept Rear Access Branch 87.5 Degrees', 'description': '75mm Timesaver Cast Iron Soil Pipe Single Swept Rear Access Branch 87.5 Degrees\n&nbsp;\n\nSaint-Gobain PAM UK Cast Iron Timesaver Soil Pipe System is Available in a range of pipe diameters with an exstensive range of fittings and to suit any project.\n\nSaint-Gobain PAM UK are market leaders in the supply of Cast iron soil, drainage and rainwater systems.\n\nBenefits of Cast Iron\n\n\n\tNon-combustible fire rated A1\n\tExcellent acoustic properties\n\tMinimal expansion\n\tStrong and robust\n\tExcellent environmental properties\n\tMade from up to 99% recycled content\n\t100% recyclable\n\tLong life span\n\n\nTimesaver Soil Coating\n\n\n\t3m Pipes Internally lined with an ochre two-part epoxy coating\n\tExternally coated in a black acrylic paint.\n\tFittings and couplings, Internally and externally coated in a black waterbased paint\n\tThe Timesaver coating shall accept over-coating (Overpainting) with alkyd and water based paints normally used on metallic structures\n\nThe Cast Iron Soil Pipe Timesaver range include heritage push-fit couplings that turns a mechanical pipe system into a system with the traditional cast iron appearance.\n\nThe Timesaver heritage couplings have been accepted by recognised bodies for all grade listed properties ie. National Heritage, English etc. Its primer black coating makes it easy to overpaint for external soil stacks, and is the perfect solution for listed buildings and those situated in areas of conservation.\n\nPrestigious commercial buildings built in the 1970&rsquo;s to the mid 90&rsquo;s which are serviced by cast iron soil stacks, will most likely be Timesaver. If the building is to be refurbished and changes are required, the latest Timesaver range is best suited to connect to the original pipework.\n\nPlease Note: Timesaver soil fittings were traditionally supplied with a raised bead on the spigot ends, which over the years have been removed. The couplings can only be used on fittings without the bead.\n\nManufacturer: Saint-Gobain PAM UK\n\nProduct Code: 191668\n\nReturn to product list\n&amp;nbsp', 'brand': 'Timesaver Soil', 'mpn': '191668', 'gtin13': '191668', 'sku': '191668', 'image_urls': ['https://www.drainagecentral.co.uk/DrainageCentral/pamsaintgobain/timesaversoil/cast-iron-timesaver-gt07-88.jpg'], 'offer_url': 'https://www.drainagecentral.co.uk/75mm-Timesaver-Cast-Iron-Soil-Pipe-Single-Swept-Rear-Access-Branch-875-Degrees', 'price': '172.41', 'currency': 'GBP', 'availability': 'https://schema.org/InStock', 'price_valid_until': '2027-06-10'}"
